Level,Arabic Text,Translated Text,Topic_ID,prompt_id,CEFR_level,topic_id,level,words,words_lowvocab,words_original
Beginner,كيف نعزز ثقافة التسامج في المجتمع؟,How can the UAE promote a culture of tolerance in society?,19,156,A,19,1,"[('تسامح', 'noun', 'tolerance'), ('حب', 'noun', 'affection;love;out_of_affection_for'), ('احترام', 'noun', 'honoring;in_honor_of;out_of_respect_for;respect'), ('صداقة', 'noun', 'friendship'), ('تعاون', 'noun', 'cooperation'), ('سعادة', 'noun', 'His/Her_Excellency;happiness'), ('أخوة', 'noun', 'brother'), ('مساعدة', 'noun', 'aid;assistance;help;support'), ('تعليم', 'noun', 'education;instruction;precept;teaching'), ('نجاح', 'noun', 'success'), ('أمان', 'noun', 'protection;safety')]",,"[('تسامح', 'noun', 'tolerance'), ('حب', 'noun', 'affection;love;out_of_affection_for'), ('احترام', 'noun', 'honoring;in_honor_of;out_of_respect_for;respect'), ('صداقة', 'noun', 'friendship'), ('تعاون', 'noun', 'cooperation'), ('سعادة', 'noun', 'His/Her_Excellency;happiness'), ('أخوة', 'noun', 'brother'), ('مساعدة', 'noun', 'aid;assistance;help;support'), ('تعليم', 'noun', 'education;instruction;precept;teaching'), ('نجاح', 'noun', 'success'), ('أمان', 'noun', 'protection;safety')]"
Intermediate,كيف نعزز ثقافة التسامج في المجتمع؟,How can the UAE promote a culture of tolerance in society?,19,157,B1,19,2,"[('مجتمع', 'noun', 'society'), ('تفاهم', 'noun', 'mutual_comprehension;mutual_understanding'), ('قبول', 'noun', 'acceptance;admission;approval;reception'), ('اختلاف', 'noun', 'difference;disagreement;variance'), ('سلام', 'noun', 'anthem;greeting;peace;salutation;salute;song'), ('حوار', 'noun', 'conversation;dialogue;discussion;talk'), ('تقدير', 'noun', 'appraisal;appreciation;calculation;estimate;gratitude;in_appreciation_for'), ('مشاركة', 'noun', 'association;participation'), ('عدالة', 'noun', 'fairness;justice'), ('قيمة.', 'adj', 'valuable')]",,"[('مجتمع', 'noun', 'society'), ('تفاهم', 'noun', 'mutual_comprehension;mutual_understanding'), ('قبول', 'noun', 'acceptance;admission;approval;reception'), ('اختلاف', 'noun', 'difference;disagreement;variance'), ('سلام', 'noun', 'anthem;greeting;peace;salutation;salute;song'), ('حوار', 'noun', 'conversation;dialogue;discussion;talk'), ('تقدير', 'noun', 'appraisal;appreciation;calculation;estimate;gratitude;in_appreciation_for'), ('مشاركة', 'noun', 'association;participation'), ('عدالة', 'noun', 'fairness;justice'), ('قيمة.', 'adj', 'valuable')]"
Intermediate,كيف نعزز ثقافة التسامج في المجتمع؟,How can the UAE promote a culture of tolerance in society?,19,157,B2,19,3,"[('ثقافة', 'noun', 'civilization;culture'), ('تعزيز', 'noun', 'backing;in_support_of;praise;pride;reinforcement;supply;support'), ('تواصل', 'noun', 'continuation;continuity'), ('تنوع', 'noun', 'diversity;variety'), ('إنسانية', 'adj', 'human;humane;humanitarian'), ('وعي', 'noun', 'attention;awareness;consciousness'), ('مرونة', 'noun', 'flexibility;pliability'), ('مصلحة', 'noun', 'advantage;agency;department;favor;interest'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('تقبل', 'noun', 'acceptance;tolerance'), ('تطوير', 'noun', 'advancement;development;promotion'), ('مسؤولية', 'noun', 'responsibility')]",,"[('ثقافة', 'noun', 'civilization;culture'), ('تعزيز', 'noun', 'backing;in_support_of;praise;pride;reinforcement;supply;support'), ('تواصل', 'noun', 'continuation;continuity'), ('تنوع', 'noun', 'diversity;variety'), ('إنسانية', 'adj', 'human;humane;humanitarian'), ('وعي', 'noun', 'attention;awareness;consciousness'), ('مرونة', 'noun', 'flexibility;pliability'), ('مصلحة', 'noun', 'advantage;agency;department;favor;interest'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('تقبل', 'noun', 'acceptance;tolerance'), ('تطوير', 'noun', 'advancement;development;promotion'), ('مسؤولية', 'noun', 'responsibility')]"
Advanced,كيف نعزز ثقافة التسامج في المجتمع؟,How can the UAE promote a culture of tolerance in society?,19,158,C1,19,4,"[('تعايش', 'noun', 'coexistence;living_together'), ('اندماج', 'noun', 'absorption;assimilation;fusion'), ('انفتاح', 'noun', 'Infitah;open_door;opening_up;openness;receptiveness'), ('مساواة', 'noun', 'equal_rights;equality'), ('مبادئ', 'noun', 'bas;basis;principle'), ('تفاوت', 'noun', 'contradiction;difference;disparity'), ('انسجام', 'noun', 'fluency;harmony'), ('تقارب', 'noun', 'rapprochement'), ('تصالح', 'noun', 'reconciliation;settlement'), ('نزاعات', 'noun', 'conflict;struggle'), ('تفاوض', 'noun', 'consultation;negotiation'), ('اندلاع', 'noun', 'breaking_out'), ('تحيز', 'noun', 'bias;prejudice'), ('تسوية', 'noun', 'settlement;solution'), ('تقارب.', 'noun', 'rapprochement')]",,"[('تعايش', 'noun', 'coexistence;living_together'), ('اندماج', 'noun', 'absorption;assimilation;fusion'), ('انفتاح', 'noun', 'Infitah;open_door;opening_up;openness;receptiveness'), ('مساواة', 'noun', 'equal_rights;equality'), ('مبادئ', 'noun', 'bas;basis;principle'), ('تفاوت', 'noun', 'contradiction;difference;disparity'), ('انسجام', 'noun', 'fluency;harmony'), ('تقارب', 'noun', 'rapprochement'), ('تصالح', 'noun', 'reconciliation;settlement'), ('نزاعات', 'noun', 'conflict;struggle'), ('تفاوض', 'noun', 'consultation;negotiation'), ('اندلاع', 'noun', 'breaking_out'), ('تحيز', 'noun', 'bias;prejudice'), ('تسوية', 'noun', 'settlement;solution'), ('تقارب.', 'noun', 'rapprochement')]"
Advanced,كيف نعزز ثقافة التسامج في المجتمع؟,How can the UAE promote a culture of tolerance in society?,19,158,C2,19,5,"[('التآخي', 'noun', 'fraternity'), ('شمولية', 'noun', 'totality;universality'), ('رأب', 'noun', 'conciliation;mending')]","[('شمولية', 'noun', 'totality;universality'), ('رأب', 'noun', 'conciliation;mending')]","[('التآخي', 'noun', 'fraternity')]"
Beginner,من وجهة نظرك ماهي أهم مظاهر التطور الحضاري في دولة الإمارات العربية المتحدة؟,What do you think are the most important developments in the UAE at the moment?,20,159,A,20,1,"[('مدينة', 'noun', 'city'), ('مبنى', 'noun', 'building;structure'), ('شارع', 'noun', 'street'), ('سيارة', 'noun', 'automobile;car;vehicle'), ('مدرسة', 'noun', 'school'), ('مستشفى', 'noun', 'hospital'), ('حديقة', 'noun', 'garden'), ('مطار', 'noun', 'airfield;airport'), ('سوق', 'noun', 'market'), ('متحف', 'noun', 'museum'), ('مكتبة', 'noun', 'bookstore;library'), ('جامعة', 'noun', 'league;university'), ('شاطئ', 'noun', 'beach;coast;shore'), ('بحر', 'noun', 'sea'), ('فندق', 'noun', 'hotel'), ('مطعم', 'noun', 'restaurant'), ('مسجد', 'noun', 'mosque'), ('حافلة', 'noun', 'bus'), ('قطار', 'noun', 'train'), ('طائرة', 'noun', 'aircraft;airplane'), ('طريق', 'noun', 'road;way'), ('بيت', 'noun', 'house'), ('مياه', 'noun', 'water'), ('كهرباء', 'noun', 'electricity'), ('هاتف', 'noun', 'telephone'), ('إنترنت', 'noun_prop', 'Internet'), ('عائلة', 'noun', 'family;household'), ('صديق', 'noun', 'friend')]",,"[('مدينة', 'noun', 'city'), ('مبنى', 'noun', 'building;structure'), ('شارع', 'noun', 'street'), ('سيارة', 'noun', 'automobile;car;vehicle'), ('مدرسة', 'noun', 'school'), ('مستشفى', 'noun', 'hospital'), ('حديقة', 'noun', 'garden'), ('مطار', 'noun', 'airfield;airport'), ('سوق', 'noun', 'market'), ('متحف', 'noun', 'museum'), ('مكتبة', 'noun', 'bookstore;library'), ('جامعة', 'noun', 'league;university'), ('شاطئ', 'noun', 'beach;coast;shore'), ('بحر', 'noun', 'sea'), ('فندق', 'noun', 'hotel'), ('مطعم', 'noun', 'restaurant'), ('مسجد', 'noun', 'mosque'), ('حافلة', 'noun', 'bus'), ('قطار', 'noun', 'train'), ('طائرة', 'noun', 'aircraft;airplane'), ('طريق', 'noun', 'road;way'), ('بيت', 'noun', 'house'), ('مياه', 'noun', 'water'), ('كهرباء', 'noun', 'electricity'), ('هاتف', 'noun', 'telephone'), ('إنترنت', 'noun_prop', 'Internet'), ('عائلة', 'noun', 'family;household'), ('صديق', 'noun', 'friend')]"
Intermediate,من وجهة نظرك ماهي أهم مظاهر التطور الحضاري في دولة الإمارات العربية المتحدة؟,What do you think are the most important developments in the UAE at the moment?,20,160,B1,20,2,"[('تطور', 'noun', 'development;event;progress'), ('مظاهر', 'noun', 'appearance;facade;feature;manifestation'), ('فن', 'noun', 'art;specialty;variety'), ('سياحة', 'noun', 'tourism'), ('تكنولوجيا', 'noun', 'technology'), ('بيئة', 'noun', 'environment;milieu'), ('مشاريع', 'noun', 'enterprise;project'), ('نمو', 'noun', 'development;growth;progress'), ('مجتمع', 'noun', 'society'), ('إنجاز', 'noun', 'accomplishment;achievement;effectuation;implementation;success'), ('صناعة', 'noun', 'craft;industry;manufacture;trade'), ('نقل', 'noun', 'quoting;relaying;transfer;transmission;transportation'), ('مواصلات', 'noun', 'communication;connection;continuation;continue')]",,"[('تطور', 'noun', 'development;event;progress'), ('مظاهر', 'noun', 'appearance;facade;feature;manifestation'), ('فن', 'noun', 'art;specialty;variety'), ('سياحة', 'noun', 'tourism'), ('تكنولوجيا', 'noun', 'technology'), ('بيئة', 'noun', 'environment;milieu'), ('مشاريع', 'noun', 'enterprise;project'), ('نمو', 'noun', 'development;growth;progress'), ('مجتمع', 'noun', 'society'), ('إنجاز', 'noun', 'accomplishment;achievement;effectuation;implementation;success'), ('صناعة', 'noun', 'craft;industry;manufacture;trade'), ('نقل', 'noun', 'quoting;relaying;transfer;transmission;transportation'), ('مواصلات', 'noun', 'communication;connection;continuation;continue')]"
Intermediate,من وجهة نظرك ماهي أهم مظاهر التطور الحضاري في دولة الإمارات العربية المتحدة؟,What do you think are the most important developments in the UAE at the moment?,20,160,B2,20,3,"[('حضارة', 'noun', 'civilization;culture'), ('الإمارات', 'noun', 'Emirate'), ('اقتصاد', 'noun', 'economy;saving'), ('ثقافة', 'noun', 'civilization;culture'), ('استثمار', 'noun', 'invest;investing;investment'), ('صحافة', 'noun', 'journalism;press'), ('طاقة متجددة', 'adj', 'modernized;renewed;renovated;revived'), ('تنوع', 'noun', 'diversity;variety'), ('تقدم', 'noun', 'advancement;coming_forward;progress'), ('ابتكار', 'noun', 'invention'), ('تقنيات', 'noun', 'technique;technology'), ('قيادة', 'noun', 'command;commander;leader;leadership'), ('سمعة', 'noun', 'fame;renown;reputation'), ('تطوير', 'noun', 'advancement;development;promotion'), ('جودة', 'noun', 'excellence;fineness;high_quality'), ('ازدهار', 'noun', 'prosperity;thriving')]",,"[('حضارة', 'noun', 'civilization;culture'), ('الإمارات', 'noun', 'Emirate'), ('اقتصاد', 'noun', 'economy;saving'), ('ثقافة', 'noun', 'civilization;culture'), ('استثمار', 'noun', 'invest;investing;investment'), ('صحافة', 'noun', 'journalism;press'), ('طاقة متجددة', 'adj', 'modernized;renewed;renovated;revived'), ('تنوع', 'noun', 'diversity;variety'), ('تقدم', 'noun', 'advancement;coming_forward;progress'), ('ابتكار', 'noun', 'invention'), ('تقنيات', 'noun', 'technique;technology'), ('قيادة', 'noun', 'command;commander;leader;leadership'), ('سمعة', 'noun', 'fame;renown;reputation'), ('تطوير', 'noun', 'advancement;development;promotion'), ('جودة', 'noun', 'excellence;fineness;high_quality'), ('ازدهار', 'noun', 'prosperity;thriving')]"
Advanced,من وجهة نظرك ماهي أهم مظاهر التطور الحضاري في دولة الإمارات العربية المتحدة؟,What do you think are the most important developments in the UAE at the moment?,20,161,C1,20,4,"[('بنية تحتية', 'adj', 'infra-;under'), ('استدامة', 'verb', 'continue;make_last'), ('رؤية مستقبلية', 'adj', 'future'), ('جذب', 'verb', 'attract;pull'), ('تعددية', 'noun', 'multiplicity;pluralism;plurality')]",,"[('بنية تحتية', 'adj', 'infra-;under'), ('استدامة', 'verb', 'continue;make_last'), ('رؤية مستقبلية', 'adj', 'future'), ('جذب', 'verb', 'attract;pull'), ('تعددية', 'noun', 'multiplicity;pluralism;plurality')]"
Advanced,من وجهة نظرك ماهي أهم مظاهر التطور الحضاري في دولة الإمارات العربية المتحدة؟,What do you think are the most important developments in the UAE at the moment?,20,161,C2,20,5,"[('مبادرات', 'noun', 'initiative;proposal'), ('شمولية', 'noun', 'totality;universality'), ('التنمية المستدامة', 'noun', 'lasting;permanent;secure;sustained;uniterrupted'), ('الحوكمة الرشيدة', 'adj', 'mature;rational'), ('المبادرات الحكومية', 'adj', 'governmental;official;state'), ('المبادرات الثقافية', 'adj', 'cultural;intellectual'), ('التطور العمراني', 'adj', 'architectural;construction'), ('العلاقات الدبلوماسية', 'adj', 'diplomatic')]","[('التنمية المستدامة', 'noun', 'lasting;permanent;secure;sustained;uniterrupted'), ('الحوكمة الرشيدة', 'adj', 'mature;rational'), ('المبادرات الحكومية', 'adj', 'governmental;official;state'), ('المبادرات الثقافية', 'adj', 'cultural;intellectual'), ('التطور العمراني', 'adj', 'architectural;construction'), ('العلاقات الدبلوماسية', 'adj', 'diplomatic')]","[('مبادرات', 'noun', 'initiative;proposal'), ('شمولية', 'noun', 'totality;universality')]"
